Price,Close,High,Low,Open,Volume
Ticker,DAX,DAX,DAX,DAX,DAX
Date,,,,,
2019-01-02,20.18930435180664,20.206450650832025,20.07785667846379,20.165300187235534,3700
2019-01-03,19.932117462158203,20.13786815587082,19.897824862292186,20.13786815587082,7000
2019-01-04,20.73625946044922,20.73625946044922,20.215024063484528,20.215024063484528,2600
2019-01-07,20.695106506347656,20.72939910071884,20.61109193936352,20.72939910071884,3400
2019-01-08,20.87514305114746,20.94372661686747,20.770553236061538,20.857996750927164,3600
2019-01-09,21.200912475585938,21.200912475585938,21.063745357758144,21.122898943035047,3000
2019-01-10,21.063743591308594,21.13918664439979,20.91800333644352,21.10660933401061,11200
2019-01-11,20.909433364868164,20.9402970313352,20.909433364868164,20.92400755608515,700
2019-01-14,20.96944236755371,20.96944236755371,20.72940072874685,20.772264839916353,3400
2019-01-15,20.96087074279785,20.96087074279785,20.909431847472757,20.909431847472757,700
2019-01-16,20.96944236755371,20.96944236755371,20.96944236755371,20.96944236755371,100
2019-01-17,20.87514305114746,20.87514305114746,20.87514305114746,20.87514305114746,400
2019-01-18,21.414377212524414,21.41523403681143,21.24977701557062,21.41523403681143,2300
2019-01-22,21.145187377929688,21.175192579805113,20.840846332226135,21.175192579805113,5600
2019-01-23,21.145187377929688,21.34665064264172,21.08088958239042,21.320932832554703,7000
2019-01-24,21.166622161865234,21.188911042493284,21.106611750373087,21.106611750373087,1100
2019-01-25,21.569549560546875,21.62955996976353,21.500966002133413,21.500966002133413,4000
2019-01-28,21.578123092651367,21.578123092651367,21.578123092651367,21.578123092651367,600
2019-01-29,21.569549560546875,21.569549560546875,21.543830112956446,21.543830112956446,1200
2019-01-30,21.430665969848633,21.55240206542614,21.28664099572585,21.55240206542614,2900
2019-01-31,21.518110275268555,21.518110275268555,21.458099871700007,21.458099871700007,700
2019-02-01,21.4683895111084,21.51811312428902,21.432383264200006,21.51811312428902,6100
2019-02-04,21.483821868896484,21.483821868896484,21.295217473042012,21.32950843812411,4600
2019-02-05,21.77530288696289,21.77530288696289,21.62956260319506,21.62956260319506,1800
2019-02-06,21.77530288696289,21.77530288696289,21.77530288696289,21.77530288696289,100
2019-02-07,21.063743591308594,21.269494250795606,21.00373318668666,21.269494250795606,8000
2019-02-08,20.865711212158203,20.883714335232526,20.737974066704705,20.883714335232526,5200
2019-02-11,20.84942054748535,20.879425750896115,20.73797288269694,20.78083699180919,1100
2019-02-12,21.230918884277344,21.230918884277344,21.10061125956478,21.10061125956478,1100
2019-02-13,21.15804672241211,21.355224234591844,21.15804672241211,21.355224234591844,3300
2019-02-14,21.088605880737305,21.12289683919837,20.9608687492691,20.9608687492691,1100
2019-02-15,21.432382583618164,21.432382583618164,21.35865480817316,21.389518472515338,2500
2019-02-19,21.595266342163086,21.62955729955603,21.329503655353907,21.329503655353907,4400
2019-02-20,21.80530548095703,21.80530548095703,21.745295071628746,21.745295071628746,600
2019-02-21,21.680999755859375,21.680999755859375,21.672426606310278,21.672426606310278,700
2019-02-22,21.680999755859375,21.680999755859375,21.680999755859375,21.680999755859375,100
2019-02-25,21.680999755859375,21.680999755859375,21.680999755859375,21.680999755859375,200
2019-02-26,22.11136245727539,22.11136245727539,21.878178661502037,21.878178661502037,2100
2019-02-27,21.95876121520996,22.011055297657823,21.94247174179307,22.011055297657823,1500
2019-02-28,21.432382583618164,22.05820776262117,21.432382583618164,22.02391680077111,1400
2019-03-01,22.18079948425293,22.249383039385467,22.161082713688398,22.239096241938007,1300
2019-03-04,22.03249168395996,22.212522926953348,21.957048618662693,22.212522926953348,2800
2019-03-05,22.03249168395996,22.059067958186766,22.03249168395996,22.059067958186766,500
2019-03-06,21.998199462890625,22.10107562862984,21.98962631281559,22.10107562862984,700
2019-03-07,21.630416870117188,21.68956881553762,21.629558410646677,21.63813155922551,7400
2019-03-08,21.596126556396484,21.596126556396484,21.596126556396484,21.596126556396484,400
2019-03-11,21.723865509033203,21.72815126655087,21.71614918330795,21.723865509033203,2500
2019-03-12,21.818166732788086,21.912468106876968,21.809593583296174,21.912468106876968,2100
2019-03-13,21.9896240234375,21.9896240234375,21.86103005602251,21.86103005602251,3600
2019-03-14,21.998199462890625,22.04106357810461,21.95533534767664,22.04106357810461,2000
