Price,Close,High,Low,Open,Volume
Ticker,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS
Date,,,,,
2019-01-01,70.36468505859375,70.5076968858349,69.41123408096648,70.31700960001092,6440421
2019-01-02,69.6019287109375,71.31814356145692,69.07752770820811,69.9833105970812,8615103
2019-01-03,67.4566650390625,69.60193000496908,67.12295861032794,69.60193000496908,8083906
2019-01-04,68.07640838623047,68.50545846139033,66.78925088649645,67.50433919459917,20439249
2019-01-07,68.88683319091797,69.5542459661112,68.41010770170746,68.64847044631271,8163279
2019-01-08,68.02872467041016,68.88683199089134,67.69501828862678,68.74381289176888,7453809
2019-01-09,66.97993469238281,68.55313034285543,66.45553371747393,68.45778669494128,7124203
2019-01-10,65.64510345458984,67.21829914474318,65.50208434198423,66.97993638181858,7810193
2019-01-11,65.35906982421875,66.12182626975557,64.93001250399122,66.12182626975557,7359392
2019-01-14,64.64398193359375,65.54975749104109,64.3579437184767,65.54975749104109,4735962
2019-01-15,65.16837310791016,65.59743041398751,64.64397943282056,64.93001036261842,5007754
2019-01-16,65.16837310791016,66.36018683436885,64.97768582137824,65.26371675117612,5484091
2019-01-17,66.88459014892578,67.12295290264665,64.83466901207554,65.40673816615482,9573414
2019-01-18,67.64735412597656,67.83804871473149,66.45554022471373,67.12296037397378,17158253
2019-01-21,67.64735412597656,68.88684349299182,67.408991345724,67.79037324897907,10341030
2019-01-22,67.88571166992188,68.21942535593855,66.69389786058859,67.64734890805522,6256263
2019-01-23,66.121826171875,68.26709094707519,65.83579523306733,67.93338454800595,5371992
2019-01-24,65.83580017089844,66.83691944319234,65.45441828296313,66.02648747773885,6289323
2019-01-25,63.309146881103516,66.26484348079168,62.975440491086964,65.93113709077512,7134722
2019-01-28,60.782501220703125,63.64285421932445,60.49646664826638,63.40449146943934,8737901
2019-01-29,61.40224838256836,62.30802396015446,60.258106408042615,60.258106408042615,8758306
2019-01-30,60.92551803588867,61.92663718323152,60.63947983707439,61.92663718323152,7509058
2019-01-31,61.68827819824219,61.97431641447213,60.734830813608085,61.49759090359157,12325961
2019-02-01,61.35457229614258,62.641729731172745,60.68715948516518,61.92664145901664,6031620
2019-02-04,61.92664337158203,62.26035706163134,60.16276036730472,61.54526876739019,6807730
2019-02-05,56.110591888427734,62.11733631151348,53.58394883094716,61.92664174018692,48929404
2019-02-06,57.969825744628906,58.303535809556905,54.91878151867427,56.58732093193242,19423985
2019-02-07,59.304656982421875,59.5906915745543,57.77913309583698,58.160514976765,8069603
2019-02-08,59.35232925415039,60.30578032650622,58.92327554416483,59.35232925415039,8295240
2019-02-11,59.82904815673828,60.3057736400589,58.1605089651161,58.351199885869704,9511824
2019-02-12,59.68418884277344,60.456798974298536,59.39446050396349,60.36022408939379,5528900
