Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-01-01,1693.8526611328125,1700.2619822067834,1678.0072442197836,1687.7993289340634,1094883
2019-01-02,1712.101318359375,1722.0268432476753,1691.3598618504038,1695.8108088552733,2100463
2019-01-03,1691.3155517578125,1731.3740805533516,1685.2177752187456,1708.273705747543,2611668
2019-01-04,1670.751953125,1692.42804327496,1638.8386848782986,1691.3598594615794,4280862
2019-01-07,1689.4906005859375,1699.1936874486933,1674.4463769545866,1684.0604666043403,1856423
2019-01-08,1685.6185302734375,1697.057444694856,1676.494087037308,1696.1672551108434,1691756
2019-01-09,1679.7427978515625,1708.2734107893352,1661.7164630060784,1697.947235771481,2414376
2019-01-10,1681.1673583984375,1695.810931638429,1666.5236764927397,1682.4580896570242,3053461
2019-01-11,1640.2188720703125,1669.1054807915905,1633.4978972013698,1664.6545328428128,9209862
2019-01-14,1614.135986328125,1647.740637360187,1611.242870676358,1646.8504479288742,3615370
2019-01-15,1662.6959228515625,1664.0756513201159,1609.4625494852696,1611.2429284116913,7711653
2019-01-16,1664.787841796875,1669.1052389484807,1644.1799340468501,1664.654291644618,2359280
2019-01-17,1689.900390625,1693.2011079187112,1669.38214748373,1675.3591573610852,2625816
2019-01-18,1695.565185546875,1698.7320664268223,1673.5749597386018,1678.0354473711675,1683728
2019-01-21,1702.7464599609375,1723.5323753347227,1690.926168049351,1696.7694502518855,2409803
2019-01-22,1696.6802978515625,1711.2660705477697,1686.0643155664197,1701.3191614037246,2457093
2019-01-23,1673.2178955078125,1700.426866758223,1668.2221717464756,1695.8771917059091,2578169
2019-01-24,1696.3677978515625,1699.6685145618378,1672.6825691134738,1681.4251669008154,1962927
2019-01-25,1713.5406494140625,1726.2083883427176,1695.8770781599515,1696.7691755182682,2327080
2019-01-28,1744.0506591796875,1750.295341846827,1717.7337822253137,1724.4245136543916,2769033
2019-01-29,1768.8062744140625,1774.4265320846223,1727.680602460089,1750.295251746509,2557626
2019-01-30,1767.601806640625,1774.827773786599,1743.7382012378646,1765.9959877643605,2429575
2019-01-31,1796.7738037109375,1801.8141770690481,1770.8137846179281,1772.5979798669136,4094319
2019-02-01,1810.9132080078125,1815.1953194051482,1782.4999254882096,1792.6698583829195,3064163
2019-02-04,1829.02294921875,1833.661812785718,1804.7132916812736,1810.913325915786,1590764
2019-02-05,1823.937744140625,1833.2601182139495,1809.1734889235472,1828.7996313083195,1111404
2019-02-06,1850.924072265625,1861.6738914882292,1820.815779433143,1828.7107122086395,1789812
2019-02-07,1858.1497802734375,1871.5758910969187,1843.9655172595674,1850.879272827425,1339945
2019-02-08,1838.969482421875,1864.0375063332785,1829.6917566353457,1851.1020941093818,1684474
2019-02-11,1842.98388671875,1869.8361049245764,1827.818231287587,1837.7205993056427,1778730
2019-02-12,1830.2274169921875,1846.6419247600422,1800.2528522539928,1846.6419247600422,2422903
2019-02-14,1823.982421875,1851.1022060958378,1813.6787616814424,1837.7653927969063,1724085
2019-02-15,1810.6904296875,1830.584249447084,1793.9635999228153,1827.9079566847345,1930065
2019-02-18,1757.6998291015625,1821.6185308138513,1750.875261131208,1817.7379282891009,2942184
