Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2019-01-01,565.1333618164062,566.1955627264684,555.8710009998317,561.649363577514,2943390
2019-01-02,568.5324096679688,572.7387356814148,562.5840845199422,565.9406497979559,7416655
2019-01-03,568.6173095703125,575.2879093386932,563.4762165987778,571.0391064632229,6827249
2019-01-04,561.7342529296875,572.6537081218263,553.1941689888588,570.8267020249859,7889310
2019-01-07,570.7841796875,572.398693635627,562.1166115847941,565.0907735508512,8046340
2019-01-08,569.3821411132812,575.6703909781128,568.1075000757028,573.5459892488152,8621545
2019-01-09,574.5230712890625,586.1648008765542,564.2409896632928,583.105683726896,18130292
2019-01-10,577.5823974609375,579.5368368308593,571.5065872964371,579.1969117816204,9572493
2019-01-11,580.8114624023438,582.5109838724311,571.4640943168635,578.0072623497555,12281903
2019-01-14,596.4471435546875,603.5001480260687,591.3910562750755,600.7809030141923,19312937
2019-01-15,617.4359741210938,620.3251806400442,600.950651124614,600.950651124614,19671304
2019-01-16,626.1036987304688,626.9534594648655,619.0506950080315,620.2403807822988,9658944
2019-01-17,623.1719970703125,627.9731658366906,619.5605140462179,625.2539211866697,6903771
2019-01-18,621.1325073242188,625.5937503764023,617.1810998747482,620.3252243988649,5902151
2019-01-21,633.0715942382812,638.1701574133547,623.7242284173134,627.293233012918,8129422
2019-01-22,633.3690795898438,636.4707267077602,623.7243169606088,629.885081671732,6723375
2019-01-23,621.7274780273438,631.0323168156216,619.6455538015725,630.819876626569,7212099
2019-01-24,625.4441528320312,628.947302773259,616.0454019014953,622.111847551051,7429783
2019-01-25,624.0343017578125,630.4853041624015,618.8222881578172,622.0264077029905,5543112
2019-01-28,621.983642578125,625.9567191792206,614.3364674970086,624.5896491520352,7944693
2019-01-29,621.9410400390625,626.1704364901159,612.2004949054639,619.8903824897614,6760819
2019-01-30,620.2321166992188,627.8365290692284,616.1308019936149,621.9409804430927,5763026
