Price,Close,High,Low,Open,Volume
Ticker,INFY,INFY,INFY,INFY,INFY
Date,,,,,
2019-02-11,9.315176010131836,9.375441109945022,9.289348579377167,9.349612858151133,5929600
2019-02-12,9.272130012512207,9.34961230015195,9.2635205957614,9.341003704440315,6300600
2019-02-13,9.297957420349121,9.358221695387874,9.272129991195252,9.341003682965017,9532300
2019-02-14,9.263519287109375,9.263519287109375,9.142989932742713,9.168817358307335,8443400
2019-02-15,9.263519287109375,9.280737297139439,9.160208763811832,9.194645604911013,9269100
2019-02-19,9.082727432250977,9.09994544562915,8.936370623860036,9.013853736659852,13443300
2019-02-20,9.211865425109863,9.23769285574968,9.142991729377542,9.142991729377542,6693600
2019-02-21,9.082727432250977,9.142991710633407,9.031071750038027,9.125773697255232,6913200
2019-02-22,9.151601791381836,9.194648059507175,9.082728090797003,9.091337508629925,4644600
2019-02-25,9.30656623840332,9.40126735323498,9.280737989871772,9.32378424971857,7781200
2019-02-26,9.237693786621094,9.26352204090281,9.142992650706034,9.211866353378678,6343700
2019-02-27,9.211865425109863,9.23769285574968,9.099945464285035,9.134382312151196,6812900
2019-02-28,9.229084968566895,9.272131236966336,9.168819864391965,9.203256714903663,6815000
2019-03-01,9.332392692565918,9.358220117364656,9.246300181851415,9.289346437208668,8012100
2019-03-04,9.229084968566895,9.358222952725939,9.177429282279709,9.34100493798973,5650900
2019-03-05,9.272130012512207,9.297957441725455,9.168818653580875,9.229083749797347,5576000
2019-03-06,9.220475196838379,9.254912046028544,9.194647765205568,9.211865779281025,6026600
2019-03-07,9.031070709228516,9.22047376079546,9.022461293012036,9.168818084535705,8304200
2019-03-08,9.013855934143066,9.022464532411231,8.919153963838516,8.962200239337001,6145300
2019-03-11,9.082727432250977,9.09994544562915,9.005244319451158,9.022462332829333,5497300
2019-03-12,9.056901931762695,9.082729367853597,9.005246238541503,9.065510529766737,9129600
2019-03-13,9.082727432250977,9.125773697255232,9.022462332829333,9.065508597833588,10809900
2019-03-14,9.125772476196289,9.134381071213909,9.022461125593793,9.056898789820696,5964500
2019-03-15,9.211865425109863,9.272130524655058,9.20325600788352,9.20325600788352,7108200
2019-03-18,9.229084968566895,9.246302983303103,9.194648118055198,9.211866132791407,5828700
2019-03-19,9.384050369262695,9.392659787135681,9.289349235777696,9.297958653650682,7204100
2019-03-20,9.418485641479492,9.504578163704442,9.366830784975836,9.444313890770461,7616300
2019-03-21,9.521798133850098,9.539016147728125,9.418486766424977,9.418486766424977,5108000
2019-03-22,9.366832733154297,9.57345384422169,9.34961389671236,9.51318955875353,8525300
2019-03-25,9.315176010131836,9.366831692680393,9.272130565887128,9.349612858151133,7322400
2019-03-26,9.315176010131836,9.366831692680393,9.272130565887128,9.349612858151133,4427200
2019-03-27,9.237693786621094,9.323786325481548,9.186038920136262,9.289349474145226,5644900
2019-03-28,9.366832733154297,9.41848760040149,9.323786463088762,9.392660166777894,5429900
2019-03-29,9.40987777709961,9.495969484973497,9.401268360000458,9.40987777709961,5862300
2019-04-01,9.547625541687012,9.607889821670637,9.495969858101592,9.530406706812126,5765400
2019-04-02,9.625107765197754,9.69398145624067,9.556234074154839,9.607888931917445,7661600
2019-04-03,9.642324447631836,9.711198129176138,9.607887606859684,9.642324447631836,7516300
2019-04-04,9.530405044555664,9.59927872996405,9.4701407750831,9.547623876427307,5658700
2019-04-05,9.745635986328125,9.780072830691722,9.59927919252306,9.616498025224423,9160300
2019-04-08,9.737028121948242,9.797292398848624,9.702591274999568,9.71119987095734,4759200
2019-04-09,9.59928035736084,9.693982306631817,9.59067176100467,9.668154054445605,15865500
2019-04-10,9.53901481628418,9.616497920518405,9.504577972295538,9.573451660272822,15151400
2019-04-11,9.444314956665039,9.530406667567243,9.384049855890341,9.513188653802496,19697600
2019-04-12,9.082727432250977,9.220474823433223,8.996634902242464,9.125773697255232,27590500
2019-04-15,9.099946975708008,9.134383829293833,9.03968268719265,9.134383829293833,15949200
2019-04-16,8.927762031555176,9.099946286442398,8.919152613550992,9.091337689477506,21431800
2019-04-17,8.962198257446289,9.005244523425569,8.927761408870712,8.970807674849992,10317700
2019-04-18,8.94498062133789,9.031072335892036,8.901934353541183,8.996635485862525,18307000
2019-04-22,8.996634483337402,9.01385331695304,8.944979624568843,8.988025066529584,7392500
2019-04-23,9.065508842468262,9.16021079224102,9.022462576302393,9.022462576302393,13314800
2019-04-24,9.10855484008789,9.211865383216542,9.091336826752721,9.14299168779744,12134700
2019-04-25,9.056901931762695,9.09994738490107,8.953590545320308,9.09994738490107,7030200
2019-04-26,9.168818473815918,9.194646723561945,9.091336187695303,9.160209878273065,5366900
2019-04-29,9.254910469055176,9.28073789628717,9.177427366320083,9.203254793552079,6956900
2019-04-30,9.263519287109375,9.36682981040692,9.254909871574815,9.31517413823862,8432300
2019-05-01,9.272130012512207,9.366831133653562,9.2635205957614,9.30656685847626,9212300
2019-05-02,9.099946975708008,9.229085792434372,9.013855252263118,9.16021208526272,12516500
2019-05-03,8.89332389831543,9.091336378665256,8.66948398871621,9.091336378665256,30580400
2019-05-06,8.996634483337402,9.056899579952958,8.876105932184645,8.876105932184645,13121800
2019-05-07,8.901934623718262,9.005245176942312,8.858888354615084,8.988026340885323,13262100
2019-05-08,8.94498062133789,8.979417471367404,8.833060653482159,8.970808053600207,11854500
2019-05-09,8.781405448913574,8.919152856576641,8.772796030674805,8.901934841138415,18123600
2019-05-10,8.833061218261719,8.841670636579392,8.703922406614554,8.807232963308692,19016300
2019-05-13,8.7039213180542,8.764186417701518,8.643657039446097,8.755577000460585,13309000
2019-05-14,8.79001522064209,8.858888927243374,8.721141514040808,8.738359530171454,5885600
2019-05-15,8.94498062133789,8.94498062133789,8.772795550151063,8.807232400180574,11611400
2019-05-16,9.04829216003418,9.091338432534082,9.01385530624213,9.022463903910625,8502800
2019-05-17,8.755575180053711,8.988023649955103,8.738356349151879,8.953586809190487,12427600
2019-05-20,8.781405448913574,8.919152856576641,8.738359178759039,8.876107407461417,17155700
2019-05-21,8.764185905456543,8.790013334630578,8.712530226069305,8.781403917892842,13841200
2019-05-22,8.798622131347656,8.884713829540791,8.76418528786258,8.772793882954515,8639200
2019-05-23,8.746967315673828,8.781404162545016,8.617829345166669,8.67809362193145,6115600
2019-05-24,8.807231903076172,8.910543268372798,8.807231903076172,8.841669572201194,10594200
2019-05-28,8.867497444152832,8.996635425639239,8.867497444152832,8.953589158130683,13101000
2019-05-29,8.841669082641602,8.90193335819514,8.807231415423377,8.893323941390586,9885000
2019-05-30,9.099946975708008,9.125775231676892,8.927762707778875,8.93637212643517,9560600
2019-05-31,9.013855934143066,9.065510807909716,8.962200239337001,9.039683371026392,8501000
2019-06-03,8.996634483337402,9.151600701721435,8.962197637145303,9.091336426145057,16517600
2019-06-04,9.10855484008789,9.125773674462273,8.970807449249689,9.039681144668789,8956200
2019-06-05,8.988025665283203,9.09994562812307,8.979417068941084,9.09133703178095,7705300
2019-06-06,9.065508842468262,9.10855510863413,9.005244562459588,9.005244562459588,5068500
2019-06-07,9.151601791381836,9.194648059507175,9.05690065833751,9.05690065833751,4587400
2019-06-10,9.280738830566406,9.306567081437604,9.23769256682027,9.263520817691466,6059100
2019-06-11,9.332392692565918,9.341002107845174,9.229082172331934,9.332392692565918,6582600
2019-06-12,9.297957420349121,9.384049124541743,9.272129991195252,9.315175432771978,7234800
2019-06-13,9.27176570892334,9.341609452551142,9.201921965295536,9.28049638502759,11253600
2019-06-14,9.254304885864258,9.315417951383878,9.228112858410357,9.245574210046291,4910900
2019-06-17,9.254304885864258,9.297956599747945,9.140808598039907,9.184461144526669,5351000
2019-06-18,9.385263442993164,9.455107197356018,9.376532765547001,9.42018532017459,9545700
2019-06-19,9.254304885864258,9.428914239208229,9.245574210046291,9.411452887572295,17172400
2019-06-20,9.40272331237793,9.428914507975326,9.324148892982645,9.420183831908496,14996300
2019-06-21,9.359070777893066,9.420183845241185,9.324148906179413,9.359070777893066,8959000
2019-06-24,9.324150085449219,9.402724514893396,9.297958053899025,9.359071961579607,6824800
2019-06-25,9.297957420349121,9.341609970688484,9.263035546598259,9.341609970688484,8018600
2019-06-26,9.30668830871582,9.324149662290164,9.254305913199113,9.30668830871582,4425400
2019-06-27,9.27176570892334,9.315418256841491,9.184461445690136,9.245574513213688,7636900
2019-06-28,9.341609954833984,9.350340631407668,9.280496884024483,9.28922756059817,6315300
2019-07-01,9.341609954833984,9.341609954833984,9.2717662074508,9.341609954833984,8891900
2019-07-02,9.39399242401123,9.420183619016719,9.359070553136222,9.367800396402666,7007200
2019-07-03,9.376532554626465,9.40272458637578,9.315419479084483,9.332880000980817,6879500
2019-07-05,9.332879066467285,9.341609742842843,9.201922251246431,9.228113447769976,18833300
2019-07-08,9.219385147094727,9.271767548909338,9.21065446925787,9.254307025838889,13564300
2019-07-09,9.09715747833252,9.210653783957394,9.053504924999382,9.201923106770126,23515700
2019-07-10,9.149539947509766,9.263036254018592,9.114618071091911,9.210653855693417,14954300
2019-07-11,9.359070777893066,9.359070777893066,9.193191262800893,9.228113134514546,15798500
2019-07-12,9.952743530273438,10.092431862829434,9.839248061014152,9.900361134092718,41385700
2019-07-15,10.040047645568848,10.153543936257215,9.987664421942258,10.040047645568848,13349700
2019-07-16,10.066238403320312,10.118621624668863,10.031316533288965,10.066238403320312,8621500
2019-07-17,10.031316757202148,10.162274397195153,10.022586081348665,10.127352526384302,9347900
2019-07-18,10.083700180053711,10.11862205155836,10.031316956495191,10.040047632522127,9554000
2019-07-19,9.944013595581055,10.074970417445547,9.935282918762578,10.048779219593282,10326900
2019-07-22,10.005126953125,10.057510182924963,9.987665598990615,9.996396276057807,6380400
2019-07-23,10.031316757202148,10.074969303866483,9.987664210537814,10.022586081348665,6815600
2019-07-24,10.005126953125,10.092432058590543,9.996396276057807,10.031318151723386,9101500
2019-07-25,10.057509422302246,10.083700618919861,10.022586716674587,10.057509422302246,7030300
2019-07-26,10.02258586883545,10.092430441579285,10.005125350101784,10.066238414574201,4230100
2019-07-29,10.04877758026123,10.083699449234908,10.013855711287553,10.083699449234908,6082600
2019-07-30,9.970202445983887,10.031315504118037,9.944011254298248,10.013854987195268,5375600
2019-07-31,9.882898330688477,10.057508512621123,9.769402045473479,10.031316485769393,20376600
2019-08-01,9.830516815185547,9.94401311047953,9.778133589433274,9.786864265825841,9424600
2019-08-02,9.673367500305176,9.786863790082053,9.64717630500377,9.769402438145725,10132700
2019-08-05,9.516220092773438,9.62971639959921,9.463837694301981,9.594794523083834,7132500
2019-08-06,9.603524208068848,9.638446080975882,9.52494978587724,9.612254884446388,15365300
2019-08-07,9.74321174621582,9.74321174621582,9.498758634699442,9.559871704427755,14179700
2019-08-08,9.821784973144531,9.909090061502583,9.778132428965506,9.821784973144531,11876300
2019-08-09,9.717021942138672,9.83051825404472,9.673369386389691,9.821787576374275,6107900
2019-08-12,9.690829277038574,9.717020473488072,9.638446051536457,9.655907404238205,4599900
2019-08-13,9.65590763092041,9.690829504540607,9.411453682975894,9.472567586263594,12558600
2019-08-14,9.420184135437012,9.577332979291086,9.420184135437012,9.568602302942944,8238800
2019-08-15,9.542410850524902,9.64717646608289,9.402723363114251,9.490027626444357,14914000
2019-08-16,9.664637565612793,9.682098918888405,9.524950069820505,9.53368074645831,9420600
2019-08-19,9.717021942138672,9.760674497887651,9.65590886365205,9.65590886365205,11201500
2019-08-20,9.891630172729492,9.944013400006941,9.769403197484213,9.813055748114895,13538500
2019-08-21,9.865440368652344,9.996397206435793,9.847979012892807,9.95274464964022,7062900
2019-08-22,9.786863327026367,9.8916289358782,9.769401975916205,9.847976390705842,6352600
2019-08-23,9.699560165405273,9.882900225503272,9.69083032071734,9.830517826962824,8412800
2019-08-26,9.717021942138672,9.804326221033383,9.690830741730583,9.78686569829574,6104400
2019-08-27,9.734480857849121,9.743211534078254,9.673367789451415,9.690829141909681,6968800
2019-08-28,9.7781343460083,9.830517575813682,9.717021271738016,9.769403668940205,5520600
2019-08-29,9.944013595581055,10.02258718913785,9.847977815784139,9.847977815784139,10932700
2019-08-30,10.031316757202148,10.04004743305563,9.926551144769588,10.022586081348665,7067000
2019-09-03,9.847978591918945,9.961474901694473,9.795596192086075,9.944014379284594,9252700
2019-09-04,10.197196960449219,10.197196960449219,9.961473692016806,9.978935044909488,18432500
2019-09-05,10.537683486938477,10.546414162118104,10.26703921719408,10.293230410129954,25060600
2019-09-06,10.310694694519043,10.511495285172611,10.310694694519043,10.494034762447768,10360200
2019-09-09,10.162276268005371,10.275772577185359,10.11862371330488,10.275772577185359,6583300
2019-09-10,10.14481258392334,10.162273934835854,10.031316300801109,10.092430196391872,9401500
2019-09-11,10.109891891479492,10.179735638053195,10.092431371137634,10.1710049615807,9023800
2019-09-12,10.197196960449219,10.22338815718511,10.118622537638414,10.171004931110195,7979500
2019-09-13,10.275772094726562,10.363076367425286,10.223388865024775,10.284501939174202,9378200
2019-09-16,10.267040252685547,10.267040252685547,10.09243089449765,10.118622090075059,8333600
2019-09-17,10.18846607208252,10.267040493258975,10.179735395817778,10.197196748347263,8195500
2019-09-18,10.214656829833984,10.267040052570902,10.109891216963229,10.232118181613982,8528000
2019-09-19,10.12735366821289,10.197197417709269,10.10989231453721,10.17973606403359,8105000
2019-09-20,9.909090995788574,10.127352904659661,9.909090995788574,10.048778484249572,14943600
2019-09-23,9.603524208068848,9.664637277505378,9.437645519911216,9.586062855313768,18658500
2019-09-24,9.638445854187012,9.830516566957915,9.612254658273786,9.821785890785804,14108100
2019-09-25,9.65590763092041,9.734481222113494,9.629715601252906,9.717020701604968,17286800
2019-09-26,9.717021942138672,9.751943820217205,9.603525630232623,9.664638708719247,9697400
2019-09-27,9.786863327026367,9.79559400258145,9.655906524112337,9.743210781854009,10509800
2019-09-30,9.926552772521973,9.970205326344438,9.874170374017584,9.891630895984644,12125900
2019-10-01,9.638445854187012,9.821785890785804,9.612254658273786,9.786864018700468,10800900
2019-10-02,9.673367500305176,9.708289371574747,9.551140534560133,9.577332562464626,8582600
2019-10-03,9.74321174621582,9.786864295708813,9.655907479832965,9.655907479832965,7168100
2019-10-04,9.7955961227417,9.830517999917474,9.725752368390152,9.786865445296948,7018000
2019-10-07,9.856708526611328,9.87416988030853,9.690829829503762,9.743212225389026,8589300
2019-10-08,9.708290100097656,9.821786398391447,9.69955942347433,9.786864524501292,9263600
2019-10-09,9.74321174621582,9.813055492363358,9.673368000068283,9.682098676487508,8826400
2019-10-10,9.760673522949219,9.786864720741216,9.551141442803738,9.638446545581285,13331900
2019-10-11,9.577333450317383,9.874169799928064,9.568602773539855,9.856708446373005,31213600
2019-10-14,9.27176570892334,9.5598713595388,9.210652641399786,9.5424108399334,36090800
2019-10-15,9.315418243408203,9.402723339118609,9.175730756354035,9.306687567316544,41270700
2019-10-16,9.254304885864258,9.393992368539434,9.219383015195463,9.324148627201845,29060900
2019-10-17,9.245575904846191,9.367802058290623,9.158270795868832,9.271767104498108,37682300
2019-10-18,9.228114128112793,9.332879754533948,9.228114128112793,9.289228034644191,22623800
2019-10-21,8.110612869262695,8.232839843527207,7.796316005929423,7.805045849902989,77165400
2019-10-22,7.963019371032715,8.024884955016258,7.865801061509584,7.998371253716935,48623900
2019-10-23,7.98953104019165,8.130938534961478,7.909989113669834,8.042559272157913,25956700
2019-10-24,7.8923139572143555,7.945341348737289,7.742068276474057,7.883475777675469,28788000
2019-10-25,8.130940437316895,8.175130500485182,7.874639082367249,7.892315444776704,23665400
2019-10-28,8.095587730407715,8.219319726099478,8.086749550103603,8.122101428464784,11893500
2019-10-29,8.228158950805664,8.29886271650247,8.095588757982624,8.148617003682915,24147000
2019-10-30,8.236994743347168,8.343050371986442,8.228157406435304,8.298861158861488,14840500
2019-10-31,8.475621223449707,8.59935237874631,8.431431163905799,8.502134922033939,30212200
2019-11-01,8.413756370544434,8.56400123736704,8.396080008062155,8.50213565438977,10537300
2019-11-04,8.62586784362793,8.917521087843257,8.62586784362793,8.68773342789925,21739400
2019-11-05,8.590516090393066,8.678895377420512,8.537487843892293,8.608191610656402,11662500
2019-11-06,8.73192310333252,8.749598622542058,8.678894859993237,8.73192310333252,12466800
2019-11-07,8.855653762817383,8.944033031138659,8.820301044062624,8.891005638716935,12326100
2019-11-08,8.55516242980957,8.811463741800715,8.537486070362839,8.802625562077349,32583800
2019-11-11,8.652379989624023,8.723083742611037,8.57283805679983,8.617028113130518,16820700
2019-11-12,8.617029190063477,8.62586737100523,8.564000947268282,8.599352828179969,9914300
2019-11-13,8.58167839050293,8.590516572558355,8.475622734404116,8.484460916459541,9327100
2019-11-14,8.723084449768066,8.740760810875404,8.625866992243571,8.65238069104929,6339100
2019-11-15,8.714245796203613,8.767274033791958,8.678893918763132,8.723083976277545,9996700
2019-11-18,8.714245796203613,8.723083976277545,8.64354204132265,8.714245796203613,10115400
2019-11-19,8.68773078918457,8.784948226776812,8.670055274556487,8.77611089089033,13020000
2019-11-20,8.767273902893066,8.820301296834447,8.661218272155073,8.661218272155073,8461600
2019-11-21,8.723084449768066,8.776112690234793,8.67889438985501,8.749598148573785,4301600
2019-11-22,8.484460830688477,8.625868370724048,8.46678446675632,8.528650054808026,23598600
2019-11-25,8.723084449768066,8.731922630321735,8.528648691863788,8.581676932330515,16600800
2019-11-26,8.52864933013916,8.65238133858464,8.52864933013916,8.564001212144246,20127900
2019-11-27,8.643542289733887,8.652380470061823,8.528648474036517,8.555163015020325,8987600
2019-11-29,8.68773078918457,8.696568967926169,8.599350687478811,8.599350687478811,4669500
2019-12-02,8.564001083374023,8.59935296484755,8.528649201900494,8.590515626620673,9664000
2019-12-03,8.546326637268066,8.608192226901663,8.528650272883928,8.590516705372968,4134300
2019-12-04,8.714245796203613,8.758435853718026,8.64354204132265,8.714245796203613,8169800
2019-12-05,8.74075984954834,8.784949061746087,8.705407974077024,8.776111725019655,6628000
2019-12-06,8.784950256347656,8.820302136626216,8.7761129184195,8.784950256347656,3731800
2019-12-09,8.784950256347656,8.891006740038648,8.7761129184195,8.820302136626216,6421400
2019-12-10,8.873329162597656,8.891005521742477,8.76727353629432,8.802625411728766,12796700
2019-12-11,8.899845123291016,8.926359668755664,8.855655899894089,8.908683305112564,14914900
2019-12-12,8.864492416381836,8.873330597383347,8.749598591928171,8.758436772929684,9539700
2019-12-13,8.90868091583252,8.9617091496844,8.873329040882993,8.88216722033417,8067400
2019-12-16,8.952871322631836,8.961709502430898,8.899843086692682,8.908681266491744,7558000
2019-12-17,9.094280242919922,9.120793943586996,8.997062778570417,9.076604723426989,15342000
2019-12-18,9.129631996154785,9.16498387749801,9.09428011481156,9.138470177204425,10213900
2019-12-19,9.076604843139648,9.103118544156416,8.97938653465257,9.094280362865709,7302800
2019-12-20,9.094280242919922,9.129632124761137,9.050090179904567,9.058928361078706,6327100
2019-12-23,9.094280242919922,9.111956605268203,9.050090179904567,9.094280242919922,3500900
2019-12-24,9.050089836120605,9.085441716618915,9.0235761364607,9.085441716618915,1730800
2019-12-26,8.988224029541016,9.085441487748545,8.97938584892525,9.058927788756545,5815700
2019-12-27,9.067766189575195,9.138469950507705,9.05008982791441,9.058928008744804,8082900
2019-12-30,8.979387283325195,9.076605599918027,8.944035398070191,9.067767417890419,6427000
2019-12-31,9.120793342590332,9.120793342590332,8.979385824543241,8.979385824543241,5474500
2020-01-02,9.094280242919922,9.138470305935279,9.041251998730425,9.103118424094063,5688000
2020-01-03,9.111957550048828,9.147309435555531,9.06776748245159,9.094281185867759,6992200
2020-01-06,9.023576736450195,9.058928619299099,8.988224853601292,9.032414917876263,10068900
2020-01-07,8.926359176635742,8.988224760265052,8.926359176635742,8.944034696448961,10589100
2020-01-08,8.917519569396973,8.944033266304963,8.829139455896703,8.837977635817776,13440400
2020-01-09,9.262201309204102,9.288715852263493,8.97054807839344,9.023576321656893,28436900
2020-01-10,9.412446022033691,9.854344912135842,9.385932324627031,9.81015569740982,30794600
2020-01-13,9.615720748901367,9.704100028553608,9.545016988037448,9.677586328943468,13659600
2020-01-14,9.59804630279541,9.633398190282751,9.518505188090506,9.606884485381116,15188300
2020-01-15,9.58920669555664,9.65991045381238,9.483150215317748,9.571530334565065,11884300
2020-01-16,9.58920669555664,9.668747791452885,9.553854816428771,9.580368515060853,8511200
2020-01-17,9.615720748901367,9.651072629333326,9.47431322717353,9.580368868469408,6604300
2020-01-21,9.58920669555664,9.642234092820804,9.518502937300902,9.518502937300902,15790000
2020-01-22,9.757128715515137,9.783642416334196,9.651073069383548,9.668748588977802,22364600
2020-01-23,9.774805068969727,9.827832470559049,9.615721178491059,9.801318769764388,27833700
2020-01-24,9.748290061950684,9.82783200340912,9.668748120492246,9.783641942281621,21191300
2020-01-27,9.712939262390137,9.730615625950131,9.5715317253318,9.5715317253318,13542100
2020-01-28,9.81015682220459,9.845508703751863,9.677586634260813,9.712938515808085,15422800
2020-01-29,9.774805068969727,9.960402660243055,9.757128706536385,9.88086071500372,19730500
2020-01-30,9.774805068969727,9.792480588547717,9.695263123730392,9.721776824525053,10487100
2020-01-31,9.68642520904541,9.721777092029484,9.633396963141612,9.68642520904541,24260300
2020-02-03,9.668747901916504,9.677586082513267,9.52734038378947,9.615720504046513,11681900
2020-02-04,9.81015682220459,9.863184223097829,9.765966759556663,9.792480460003283,7737200
2020-02-05,9.757128715515137,9.836670660827668,9.748290534290334,9.810156960008609,10488300
2020-02-06,9.68642520904541,9.757128975013558,9.677587027585547,9.695263390505271,16312500
2020-02-07,9.58920669555664,9.712937851076545,9.580368515060853,9.677585971948673,8140300
2020-02-10,9.651073455810547,9.686425339269892,9.571531507313173,9.589207870470538,4589700
2020-02-11,9.67758560180664,9.748289357358148,9.65991008434639,9.695261962122142,6526500
2020-02-12,9.916213035583496,9.916213035583496,9.774805501284082,9.792481021643813,9928100
2020-02-13,9.81015682220459,9.951564348393681,9.801318641103936,9.916212466846408,9416900
2020-02-14,9.73061466217041,9.827832123555153,9.73061466217041,9.792480242792035,5420300
2020-02-18,9.90737247467041,9.960400708725388,9.845506903985592,9.854344240615433,8421200
2020-02-19,9.986915588378906,10.022267467655164,9.916211829826388,9.933887348036874,7540600
2020-02-20,10.03994369506836,10.057620057382756,9.889697986817364,9.91621253028896,11640000
2020-02-21,10.08413314819336,10.110646847206278,9.986915689909125,10.013429388922043,10524200
2020-02-24,9.916213035583496,9.978078621125643,9.818994723611107,9.818994723611107,11279100
2020-02-25,9.739453315734863,10.022268375564938,9.668748707921981,9.898536365461599,20686000
2020-02-26,9.721776962280273,9.845508972500863,9.677586898426108,9.73061514362218,16736100
2020-02-27,9.385931968688965,9.642233281514415,9.377093788936829,9.562691349455617,23272000
2020-02-28,8.899845123291016,9.11195727273115,8.82914135442944,8.997063437617237,21543200
2020-03-02,9.156146049499512,9.182660593670803,8.864492806458244,8.952872934651815,16473900
2020-03-03,9.023576736450195,9.315229980667493,8.952872970752388,9.138470566422974,12922700
2020-03-04,9.253363609313965,9.262200947132968,9.032414149588213,9.14730796978824,12536000
2020-03-05,8.952871322631836,9.156144400878954,8.899843086692682,9.120792524537924,12249800
2020-03-06,8.643542289733887,8.873329921128628,8.475621077779433,8.80262616421567,15525700
2020-03-09,8.024884223937988,8.26351004245885,7.768582887112964,8.139778042908556,12921200
2020-03-10,8.122101783752441,8.35188942457942,7.963018745595942,8.325375725362553,21848100
2020-03-11,7.86580228805542,8.113266348288384,7.821613059951069,8.007210683698041,24616200
2020-03-12,7.1145734786987305,7.415064908641728,7.070383413791457,7.335522960379713,17213700
2020-03-13,7.406225681304932,7.6360133120916505,7.070382415429403,7.600661433728714,35410600
2020-03-16,6.5135908126831055,6.955489789197743,6.398696977646651,6.495914870479628,19661600
2020-03-17,6.955489158630371,7.008516980433432,6.292640753950605,6.5401043437925575,20011000
2020-03-18,6.495913982391357,6.6549978619012204,6.25728858455421,6.274964524341123,25345100
2020-03-19,6.301478862762451,6.495914207145831,6.213099160770006,6.469400507261928,13834300
2020-03-20,6.133557319641113,6.681511902478771,6.062853556878534,6.628484080406836,22880400
2020-03-23,6.292640209197998,6.354506206659675,5.974473305923275,6.115880818489819,26046500
2020-03-24,6.8405961990356445,7.123412127270716,6.637323067132893,6.920138152512526,20455100
2020-03-25,7.238304615020752,7.406226692308733,6.787567893650657,6.858272081455797,22259700
2020-03-26,8.042561531066895,8.069075233069334,7.44157866664231,7.512282433885745,29555000
2020-03-27,7.521120548248291,7.803935614692989,7.468092301862219,7.644851718390155,23759500
2020-03-30,7.503442764282227,7.644850270727017,7.379711617570647,7.432739011059832,13054500
2020-03-31,7.255980014801025,7.529957705284251,7.202951775629822,7.494604983933271,20571700
2020-04-01,6.87594747543335,7.088059179100313,6.8582715352467405,6.955488995559262,15617300
2020-04-02,6.990840911865234,7.088059215532767,6.840595208792972,6.893623451053019,7323600
2020-04-03,6.681512355804443,6.902461840142267,6.593132646354854,6.893624079911156,15539600
2020-04-06,7.291332244873047,7.317845944309463,6.893623381905579,6.9466512022060645,16003400
2020-04-07,7.406225681304932,7.750907127485011,7.379711983246546,7.662527010150037,15033000
2020-04-08,7.494605541229248,7.529958265209043,7.238304192363043,7.432739959975266,13721300
2020-04-09,7.529958724975586,7.671366258107551,7.485768660158001,7.556472426723984,9988000
2020-04-13,7.512282371520996,7.556472436395138,7.353198475116241,7.512282371520996,5684500
2020-04-14,7.6625285148620605,7.7243941034321,7.494606427521337,7.591824744251891,7582100
