Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2019-01-01,1011.29541015625,1012.6606435237898,991.2870059955056,1001.6677449096933,3186720
2019-01-02,1002.06787109375,1011.0128039341452,997.9249318432354,1008.8001330085895,4067116
2019-01-03,994.2058715820312,1001.9502780903042,990.0629319036343,1000.0435718529641,6385832
2019-01-04,996.8658447265625,1002.0680532855994,993.5233329149509,995.8301384601194,3643560
2019-01-07,998.3721923828125,1005.2928378917086,997.1246555736456,1001.6912563627566,2693506
2019-01-08,990.0628051757812,999.7139166860541,987.0732685620452,999.0077377950585,4171730
2019-01-09,996.559814453125,998.7019137120603,989.8746763301732,997.1247346579685,4284314
2019-01-10,992.6522827148438,999.8553315148849,985.1902786267576,996.6539637217569,3845770
2019-01-11,994.2528076171875,999.9493636205367,992.4167883766909,995.1473698901802,3204020
2019-01-14,989.4274291992188,993.3114140064839,987.9209368676366,993.3114140064839,2427580
2019-01-15,998.960693359375,1001.1263547740028,989.5920986291812,991.0280188103162,2543778
2019-01-16,998.1604614257812,1000.4202572297097,992.5345916727225,998.0898895004666,2626226
2019-01-17,1003.8568725585938,1005.5516329624357,994.9355020746456,1000.5378087280242,4120114
2019-01-18,1002.8917846679688,1007.0111617907687,995.5004681323688,1005.128017963203,2603988
2019-01-21,1011.3190307617188,1019.9580009545597,1001.1265585182881,1007.4586080498838,8780756
2019-01-22,1005.5281372070312,1010.6832199614088,1002.3267700143782,1010.3065682438084,4398488
2019-01-23,991.1928100585938,1005.5283358772427,989.3332283243652,1004.6573357918244,3812144
2019-01-24,989.709716796875,998.8429178217388,987.6617520355926,993.3583077376175,5055786
2019-01-25,986.7673950195312,993.3583986122189,983.9426791940937,985.3550371068125,5631118
2019-01-28,981.1885986328125,989.6157370188637,977.7048281983929,983.942742715609,7680218
2019-01-29,968.689208984375,980.6471260439989,966.5235476564234,978.4108927992995,7381394
2019-01-30,957.9081420898438,968.5243881680645,954.753899236765,968.5243881680645,9257080
2019-01-31,979.211181640625,983.8249067870967,951.929159719349,956.1662331305627,8289702
2019-02-01,984.1543579101562,996.6537464950295,977.6340421828274,979.2111059790283,7827094
2019-02-04,990.9573364257812,994.7707487354538,980.4823486551405,986.2966013254972,3969144
2019-02-05,995.2652587890625,997.5956267180528,987.2383337554303,992.4169802367416,4345144
2019-02-06,999.31396484375,1001.3619301401113,995.053443034034,996.300980093564,5437842
2019-02-07,996.7716674804688,1002.7741890345487,991.4047530073105,1000.4438213011508,3608654
2019-02-08,999.31396484375,1009.8125167651182,991.7813880302842,994.3001393774872,6117822
2019-02-11,1007.3172607421875,1008.8473153057056,994.9121180899981,994.9121180899981,3518182
2019-02-12,1002.6328125,1011.2482183534556,1000.3260073253151,1006.5403588639144,4886194
2019-02-14,993.4525756835938,1007.4820212095293,991.2870290867762,1007.4820212095293,3720694
2019-02-15,988.9566650390625,992.4641130445198,978.3875412567245,992.1110235087757,4208262
2019-02-18,983.8955688476562,997.1247007965908,982.0595495097679,991.8519208337993,3569372
2019-02-19,981.1415405273438,992.4874136353814,978.3873965806011,983.8014353280914,2634318
2019-02-20,992.5817260742188,993.8292630203889,980.1293442105678,983.2365778389778,2446250
2019-02-21,996.1361083984375,998.0428147950886,985.6376719483741,989.4509698036812,2630772
2019-02-22,984.625244140625,1001.8796180307328,983.5189661298982,997.7836883486281,4445354
2019-02-25,1000.6085815429688,1002.7506809656895,986.3673041446322,986.3673041446322,4070298
2019-02-26,993.6644897460938,1000.4203152620025,989.1685751031952,993.9470073397189,4803714
2019-02-27,985.0018920898438,1000.1611765106813,983.0716237427727,996.2301828380497,3515046
2019-02-28,978.0814819335938,991.4047487844784,976.0335168486704,985.4022272559658,5822688
2019-03-01,980.81201171875,989.0742136694363,977.8224747878982,982.1772450776373,4676464
2019-03-05,991.9932861328125,993.8764302458733,974.5270785089753,983.4248884679896,5918638
2019-03-06,990.6513061523438,993.4995840536708,984.2015618146265,993.35832528523,4229022
2019-03-07,1001.1263427734375,1002.7740936315175,986.2965850507179,993.1701060339,5102426
2019-03-08,1001.9265747070312,1002.7740123529514,993.0993386827976,995.7357858172229,3526730
2019-03-11,1002.04443359375,1009.2239200570757,999.1020211087804,1003.7157468728102,4612054
2019-03-12,1022.0765380859375,1023.9596823293018,1006.0698120173415,1010.7776726257522,7548646
2019-03-13,1048.2286376953125,1051.7359705629933,1022.5943618480164,1023.9595953332635,28583174
2019-03-14,1047.381103515625,1058.0914845044913,1040.719527908732,1056.8439476392232,7689932
2019-03-15,1060.6806640625,1063.9290408933632,1048.934578497781,1050.3233739562527,6381544
2019-03-18,1064.658935546875,1078.8766492095428,1057.8561010975072,1064.8707662510867,7179360
2019-03-19,1067.6251220703125,1071.4619826081175,1059.7394553104502,1068.44899770194,5978996
2019-03-20,1082.3369140625,1082.8077000190299,1064.4706099997816,1068.2133353665995,5855996
2019-03-22,1071.5794677734375,1086.1032613044358,1069.060831730602,1082.8077594279162,15201940
2019-03-25,1074.004150390625,1077.0878217517338,1060.6808832854158,1063.976385363977,4599630
2019-03-26,1088.1513671875,1089.8696902703941,1069.908408009108,1071.4619100016428,5893424
2019-03-27,1082.5487060546875,1096.013229905286,1072.9447188600047,1091.5407634781395,6942650
2019-03-28,1084.1259765625,1094.5774023196327,1077.0877491566866,1082.2428326445308,9777164
2019-04-01,1088.363037109375,1097.8728907915856,1084.973401085951,1094.695085468754,4823538
2019-04-02,1080.38330078125,1092.2235227357112,1075.9578434073726,1092.2235227357112,5455248
2019-04-03,1079.39453125,1090.3403050376187,1077.2759943878802,1079.0885663451083,3829726
2019-04-04,1075.251708984375,1088.928065873235,1073.3921271902186,1079.3946489541113,4605776
